Date,"USD/CHF(Open, Ask)","USD/CHF(High, Ask)","USD/CHF(Low, Ask)","USD/CHF(Close, Ask)","USD/CHF(Open, Bid)*","USD/CHF(High, Bid)*","USD/CHF(Low, Bid)*","USD/CHF(Close, Bid)*"
08/29/2016 22:26:00,0.98006,0.98008,0.98006,0.98007,0.98001,0.98001,0.98001,0.98001
08/29/2016 22:25:00,0.97975,0.98009,0.97973,0.98006,0.97967,0.98002,0.97966,0.98001
08/29/2016 22:24:00,0.97975,0.97979,0.97968,0.97975,0.97968,0.97972,0.97963,0.97967
08/29/2016 22:23:00,0.97969,0.97976,0.97968,0.97975,0.97964,0.97968,0.97963,0.97968
08/29/2016 22:22:00,0.97969,0.97970,0.97968,0.97969,0.97964,0.97965,0.97962,0.97964
08/29/2016 22:21:00,0.97974,0.97974,0.97968,0.97969,0.97965,0.97965,0.97963,0.97964
08/29/2016 22:20:00,0.97973,0.97974,0.97973,0.97974,0.97966,0.97966,0.97964,0.97965
08/29/2016 22:19:00,0.97974,0.97975,0.97969,0.97973,0.97966,0.97966,0.97963,0.97966
08/29/2016 22:18:00,0.97976,0.97978,0.97974,0.97974,0.97969,0.97971,0.97966,0.97966
08/29/2016 22:17:00,0.97976,0.97984,0.97973,0.97976,0.97969,0.97976,0.97966,0.97969
08/29/2016 22:16:00,0.97976,0.97979,0.97973,0.97976,0.97969,0.97972,0.97964,0.97969
08/29/2016 22:15:00,0.97972,0.97982,0.97972,0.97976,0.97965,0.97973,0.97965,0.97969
08/29/2016 22:14:00,0.97976,0.97978,0.97972,0.97972,0.97968,0.97971,0.97965,0.97965
08/29/2016 22:13:00,0.97986,0.97989,0.97976,0.97976,0.97978,0.97982,0.97968,0.97968
08/29/2016 22:12:00,0.97986,0.97986,0.97986,0.97986,0.97978,0.97978,0.97977,0.97978
08/29/2016 22:11:00,0.97981,0.97987,0.97979,0.97986,0.97974,0.97979,0.97972,0.97978
08/29/2016 22:10:00,0.97981,0.97984,0.97981,0.97981,0.97975,0.97975,0.97974,0.97974
08/29/2016 22:09:00,0.97982,0.97984,0.97981,0.97981,0.97975,0.97976,0.97974,0.97975
08/29/2016 22:08:00,0.97985,0.97985,0.97981,0.97982,0.97977,0.97977,0.97974,0.97975
08/29/2016 22:07:00,0.97983,0.97985,0.97983,0.97985,0.97976,0.97978,0.97975,0.97977
08/29/2016 22:06:00,0.97994,0.97994,0.97983,0.97983,0.97985,0.97987,0.97976,0.97976
08/29/2016 22:05:00,0.97986,0.97994,0.97984,0.97994,0.97978,0.97986,0.97977,0.97985
08/29/2016 22:04:00,0.97988,0.97988,0.97975,0.97986,0.97982,0.97982,0.97967,0.97978
08/29/2016 22:03:00,0.97994,0.97994,0.97988,0.97988,0.97986,0.97986,0.97982,0.97982
08/29/2016 22:02:00,0.98002,0.98002,0.97991,0.97994,0.97996,0.97996,0.97983,0.97986
08/29/2016 22:01:00,0.97993,0.98004,0.97993,0.98002,0.97987,0.97997,0.97986,0.97996
08/29/2016 22:00:00,0.98001,0.98010,0.97993,0.97993,0.97995,0.98003,0.97987,0.97987
08/29/2016 21:59:00,0.97985,0.98001,0.97985,0.98001,0.97980,0.98000,0.97977,0.97995
08/29/2016 21:58:00,0.97981,0.97988,0.97981,0.97985,0.97974,0.97982,0.97974,0.97980
08/29/2016 21:57:00,0.97979,0.97985,0.97975,0.97981,0.97972,0.97977,0.97969,0.97974
08/29/2016 21:56:00,0.97981,0.97985,0.97978,0.97979,0.97973,0.97977,0.97971,0.97972
08/29/2016 21:55:00,0.97964,0.97983,0.97962,0.97981,0.97957,0.97977,0.97955,0.97973
08/29/2016 21:54:00,0.97956,0.97965,0.97953,0.97964,0.97951,0.97959,0.97948,0.97957
08/29/2016 21:53:00,0.97946,0.97957,0.97945,0.97956,0.97940,0.97953,0.97939,0.97951
08/29/2016 21:52:00,0.97944,0.97946,0.97939,0.97946,0.97937,0.97940,0.97932,0.97940
08/29/2016 21:51:00,0.97946,0.97946,0.97938,0.97944,0.97940,0.97940,0.97933,0.97937
08/29/2016 21:50:00,0.97948,0.97948,0.97942,0.97946,0.97943,0.97943,0.97937,0.97940
08/29/2016 21:49:00,0.97943,0.97949,0.97943,0.97948,0.97937,0.97943,0.97937,0.97943
08/29/2016 21:48:00,0.97947,0.97948,0.97927,0.97943,0.97942,0.97943,0.97922,0.97937
08/29/2016 21:47:00,0.97933,0.97948,0.97933,0.97947,0.97927,0.97943,0.97926,0.97942
08/29/2016 21:46:00,0.97939,0.97941,0.97933,0.97933,0.97933,0.97935,0.97927,0.97927
08/29/2016 21:45:00,0.97947,0.97947,0.97933,0.97939,0.97940,0.97940,0.97927,0.97933
08/29/2016 21:44:00,0.97946,0.97950,0.97946,0.97947,0.97940,0.97944,0.97940,0.97940
08/29/2016 21:43:00,0.97962,0.97962,0.97946,0.97946,0.97955,0.97957,0.97940,0.97940
08/29/2016 21:42:00,0.97951,0.97962,0.97951,0.97962,0.97944,0.97955,0.97944,0.97955
08/29/2016 21:41:00,0.97962,0.97963,0.97948,0.97951,0.97956,0.97956,0.97941,0.97944
08/29/2016 21:40:00,0.97976,0.97978,0.97956,0.97962,0.97970,0.97971,0.97949,0.97956
08/29/2016 21:39:00,0.97958,0.97977,0.97957,0.97976,0.97951,0.97971,0.97951,0.97970
08/29/2016 21:38:00,0.97959,0.97963,0.97949,0.97958,0.97954,0.97957,0.97943,0.97951
08/29/2016 21:37:00,0.97959,0.97965,0.97959,0.97959,0.97952,0.97959,0.97952,0.97954
08/29/2016 21:36:00,0.97951,0.97965,0.97951,0.97959,0.97946,0.97958,0.97945,0.97952
08/29/2016 21:35:00,0.97946,0.97955,0.97942,0.97951,0.97940,0.97950,0.97937,0.97946
08/29/2016 21:34:00,0.97953,0.97958,0.97943,0.97946,0.97947,0.97951,0.97939,0.97940
08/29/2016 21:33:00,0.97958,0.97967,0.97947,0.97953,0.97950,0.97961,0.97941,0.97947
08/29/2016 21:32:00,0.97956,0.97962,0.97946,0.97958,0.97950,0.97954,0.97940,0.97950
08/29/2016 21:31:00,0.97951,0.97957,0.97948,0.97956,0.97944,0.97951,0.97942,0.97950
08/29/2016 21:30:00,0.97945,0.97957,0.97929,0.97951,0.97939,0.97948,0.97921,0.97944
08/29/2016 21:29:00,0.97933,0.97950,0.97933,0.97945,0.97928,0.97944,0.97928,0.97939
08/29/2016 21:28:00,0.97924,0.97934,0.97924,0.97933,0.97917,0.97928,0.97917,0.97928
08/29/2016 21:27:00,0.97922,0.97928,0.97922,0.97924,0.97916,0.97920,0.97916,0.97917
08/29/2016 21:26:00,0.97936,0.97937,0.97919,0.97922,0.97930,0.97930,0.97913,0.97916
08/29/2016 21:25:00,0.97937,0.97938,0.97935,0.97936,0.97930,0.97931,0.97929,0.97930
08/29/2016 21:24:00,0.97936,0.97945,0.97933,0.97937,0.97929,0.97938,0.97928,0.97930
08/29/2016 21:23:00,0.97934,0.97938,0.97932,0.97936,0.97928,0.97930,0.97926,0.97929
08/29/2016 21:22:00,0.97935,0.97939,0.97933,0.97934,0.97928,0.97931,0.97926,0.97928
08/29/2016 21:21:00,0.97944,0.97946,0.97932,0.97935,0.97937,0.97939,0.97926,0.97928
08/29/2016 21:20:00,0.97920,0.97947,0.97920,0.97944,0.97912,0.97940,0.97911,0.97937
08/29/2016 21:19:00,0.97907,0.97921,0.97905,0.97920,0.97900,0.97912,0.97898,0.97912
08/29/2016 21:18:00,0.97886,0.97907,0.97886,0.97907,0.97879,0.97900,0.97879,0.97900
08/29/2016 21:17:00,0.97888,0.97888,0.97884,0.97886,0.97881,0.97881,0.97878,0.97879
08/29/2016 21:16:00,0.97888,0.97889,0.97886,0.97888,0.97880,0.97881,0.97880,0.97881
08/29/2016 21:15:00,0.97905,0.97905,0.97888,0.97888,0.97898,0.97898,0.97880,0.97880
08/29/2016 21:14:00,0.97895,0.97906,0.97889,0.97905,0.97888,0.97899,0.97883,0.97898
08/29/2016 21:13:00,0.97879,0.97897,0.97870,0.97895,0.97872,0.97893,0.97864,0.97888
08/29/2016 21:12:00,0.97875,0.97883,0.97870,0.97879,0.97867,0.97877,0.97861,0.97872
08/29/2016 21:11:00,0.97860,0.97878,0.97860,0.97875,0.97854,0.97871,0.97853,0.97867
08/29/2016 21:10:00,0.97866,0.97868,0.97859,0.97860,0.97860,0.97862,0.97852,0.97854
08/29/2016 21:09:00,0.97869,0.97869,0.97865,0.97866,0.97861,0.97861,0.97859,0.97860
08/29/2016 21:08:00,0.97870,0.97870,0.97866,0.97869,0.97865,0.97865,0.97859,0.97861
08/29/2016 21:07:00,0.97867,0.97874,0.97863,0.97870,0.97861,0.97867,0.97857,0.97865
08/29/2016 21:06:00,0.97870,0.97875,0.97867,0.97867,0.97863,0.97869,0.97861,0.97861
08/29/2016 21:05:00,0.97874,0.97875,0.97868,0.97870,0.97867,0.97869,0.97862,0.97863
08/29/2016 21:04:00,0.97869,0.97883,0.97869,0.97874,0.97863,0.97878,0.97863,0.97867
08/29/2016 21:03:00,0.97867,0.97871,0.97865,0.97869,0.97861,0.97866,0.97860,0.97863
08/29/2016 21:02:00,0.97854,0.97874,0.97853,0.97867,0.97851,0.97869,0.97849,0.97861
08/29/2016 21:01:00,0.97852,0.97857,0.97847,0.97854,0.97847,0.97854,0.97843,0.97851
08/29/2016 21:00:00,0.97846,0.97853,0.97846,0.97852,0.97843,0.97848,0.97841,0.97847
08/29/2016 20:59:00,0.97839,0.97852,0.97839,0.97846,0.97833,0.97847,0.97833,0.97843
08/29/2016 20:58:00,0.97830,0.97843,0.97828,0.97839,0.97825,0.97839,0.97824,0.97833
08/29/2016 20:57:00,0.97826,0.97833,0.97824,0.97830,0.97823,0.97830,0.97819,0.97825
08/29/2016 20:56:00,0.97832,0.97836,0.97821,0.97826,0.97827,0.97833,0.97817,0.97823
08/29/2016 20:55:00,0.97856,0.97856,0.97832,0.97832,0.97847,0.97848,0.97826,0.97827
08/29/2016 20:54:00,0.97874,0.97875,0.97854,0.97856,0.97869,0.97870,0.97847,0.97847
08/29/2016 20:53:00,0.97871,0.97888,0.97870,0.97874,0.97864,0.97880,0.97864,0.97869
08/29/2016 20:52:00,0.97862,0.97872,0.97862,0.97871,0.97856,0.97864,0.97856,0.97864
08/29/2016 20:51:00,0.97854,0.97865,0.97854,0.97862,0.97847,0.97858,0.97847,0.97856
08/29/2016 20:50:00,0.97856,0.97858,0.97851,0.97854,0.97848,0.97851,0.97846,0.97847
08/29/2016 20:49:00,0.97856,0.97858,0.97852,0.97856,0.97849,0.97850,0.97845,0.97848
08/29/2016 20:48:00,0.97859,0.97863,0.97856,0.97856,0.97850,0.97856,0.97849,0.97849
08/29/2016 20:47:00,0.97853,0.97859,0.97853,0.97859,0.97846,0.97850,0.97846,0.97850
08/29/2016 20:46:00,0.97852,0.97854,0.97852,0.97853,0.97843,0.97848,0.97843,0.97846
08/29/2016 20:45:00,0.97842,0.97853,0.97842,0.97852,0.97833,0.97848,0.97833,0.97843
08/29/2016 20:44:00,0.97842,0.97843,0.97842,0.97842,0.97834,0.97834,0.97833,0.97833
08/29/2016 20:43:00,0.97839,0.97844,0.97839,0.97842,0.97832,0.97835,0.97832,0.97834
08/29/2016 20:42:00,0.97841,0.97842,0.97839,0.97839,0.97834,0.97834,0.97832,0.97832
08/29/2016 20:41:00,0.97837,0.97844,0.97837,0.97841,0.97832,0.97838,0.97832,0.97834
08/29/2016 20:40:00,0.97842,0.97843,0.97837,0.97837,0.97834,0.97835,0.97830,0.97832
08/29/2016 20:39:00,0.97844,0.97845,0.97840,0.97842,0.97838,0.97838,0.97833,0.97834
08/29/2016 20:38:00,0.97832,0.97844,0.97832,0.97844,0.97826,0.97838,0.97824,0.97838
08/29/2016 20:37:00,0.97835,0.97835,0.97832,0.97832,0.97827,0.97827,0.97824,0.97826
08/29/2016 20:36:00,0.97837,0.97839,0.97835,0.97835,0.97830,0.97831,0.97827,0.97827
08/29/2016 20:35:00,0.97843,0.97843,0.97837,0.97837,0.97835,0.97835,0.97830,0.97830
08/29/2016 20:34:00,0.97844,0.97849,0.97842,0.97843,0.97837,0.97840,0.97835,0.97835
08/29/2016 20:33:00,0.97853,0.97853,0.97844,0.97844,0.97845,0.97845,0.97837,0.97837
08/29/2016 20:32:00,0.97854,0.97854,0.97848,0.97853,0.97845,0.97848,0.97841,0.97845
08/29/2016 20:31:00,0.97857,0.97859,0.97853,0.97854,0.97849,0.97851,0.97845,0.97845
08/29/2016 20:30:00,0.97854,0.97858,0.97852,0.97857,0.97845,0.97849,0.97845,0.97849
08/29/2016 20:29:00,0.97853,0.97858,0.97849,0.97854,0.97846,0.97850,0.97841,0.97845
08/29/2016 20:28:00,0.97852,0.97857,0.97852,0.97853,0.97845,0.97849,0.97844,0.97846
08/29/2016 20:27:00,0.97837,0.97856,0.97837,0.97852,0.97830,0.97849,0.97830,0.97845
08/29/2016 20:26:00,0.97837,0.97837,0.97835,0.97837,0.97830,0.97830,0.97828,0.97830
08/29/2016 20:25:00,0.97836,0.97837,0.97835,0.97837,0.97829,0.97830,0.97827,0.97830
08/29/2016 20:24:00,0.97835,0.97837,0.97831,0.97836,0.97827,0.97829,0.97824,0.97829
08/29/2016 20:23:00,0.97845,0.97846,0.97833,0.97835,0.97837,0.97838,0.97826,0.97827
08/29/2016 20:22:00,0.97840,0.97848,0.97837,0.97845,0.97833,0.97842,0.97829,0.97837
08/29/2016 20:21:00,0.97834,0.97841,0.97834,0.97840,0.97826,0.97833,0.97826,0.97833
08/29/2016 20:20:00,0.97827,0.97837,0.97827,0.97834,0.97820,0.97830,0.97820,0.97826
08/29/2016 20:19:00,0.97828,0.97828,0.97827,0.97827,0.97821,0.97821,0.97818,0.97820
08/29/2016 20:18:00,0.97825,0.97828,0.97821,0.97828,0.97817,0.97821,0.97815,0.97821
08/29/2016 20:17:00,0.97827,0.97832,0.97825,0.97825,0.97820,0.97826,0.97817,0.97817
08/29/2016 20:16:00,0.97830,0.97831,0.97822,0.97827,0.97823,0.97823,0.97815,0.97820
08/29/2016 20:15:00,0.97820,0.97832,0.97820,0.97830,0.97812,0.97824,0.97812,0.97823
08/29/2016 20:14:00,0.97816,0.97820,0.97815,0.97820,0.97809,0.97812,0.97807,0.97812
08/29/2016 20:13:00,0.97816,0.97818,0.97813,0.97816,0.97810,0.97811,0.97807,0.97809
08/29/2016 20:12:00,0.97816,0.97818,0.97816,0.97816,0.97810,0.97811,0.97810,0.97810
08/29/2016 20:11:00,0.97816,0.97818,0.97813,0.97816,0.97810,0.97810,0.97806,0.97810
08/29/2016 20:10:00,0.97815,0.97818,0.97815,0.97816,0.97807,0.97810,0.97806,0.97810
08/29/2016 20:09:00,0.97817,0.97818,0.97813,0.97815,0.97810,0.97810,0.97805,0.97807
08/29/2016 20:08:00,0.97813,0.97818,0.97813,0.97817,0.97805,0.97810,0.97805,0.97810
08/29/2016 20:07:00,0.97812,0.97814,0.97809,0.97813,0.97804,0.97806,0.97802,0.97805
08/29/2016 20:06:00,0.97803,0.97815,0.97798,0.97812,0.97797,0.97808,0.97792,0.97804
08/29/2016 20:05:00,0.97810,0.97810,0.97798,0.97803,0.97802,0.97802,0.97792,0.97797
08/29/2016 20:04:00,0.97810,0.97812,0.97805,0.97810,0.97802,0.97805,0.97796,0.97802
08/29/2016 20:03:00,0.97820,0.97820,0.97809,0.97810,0.97814,0.97814,0.97802,0.97802
08/29/2016 20:02:00,0.97814,0.97820,0.97814,0.97820,0.97806,0.97814,0.97806,0.97814
08/29/2016 20:01:00,0.97801,0.97814,0.97801,0.97814,0.97794,0.97806,0.97794,0.97806
08/29/2016 20:00:00,0.97798,0.97802,0.97798,0.97801,0.97793,0.97794,0.97792,0.97794
08/29/2016 19:59:00,0.97784,0.97798,0.97782,0.97798,0.97778,0.97793,0.97775,0.97793
08/29/2016 19:58:00,0.97778,0.97785,0.97778,0.97784,0.97772,0.97778,0.97771,0.97778
08/29/2016 19:57:00,0.97780,0.97783,0.97777,0.97778,0.97773,0.97774,0.97768,0.97772
08/29/2016 19:56:00,0.97778,0.97782,0.97777,0.97780,0.97770,0.97773,0.97769,0.97773
08/29/2016 19:55:00,0.97793,0.97795,0.97778,0.97778,0.97785,0.97785,0.97770,0.97770
08/29/2016 19:54:00,0.97796,0.97796,0.97790,0.97793,0.97787,0.97787,0.97782,0.97785
08/29/2016 19:53:00,0.97797,0.97800,0.97794,0.97796,0.97788,0.97790,0.97784,0.97787
08/29/2016 19:52:00,0.97791,0.97798,0.97789,0.97797,0.97784,0.97790,0.97781,0.97788
08/29/2016 19:51:00,0.97793,0.97794,0.97791,0.97791,0.97784,0.97785,0.97784,0.97784
08/29/2016 19:50:00,0.97796,0.97796,0.97793,0.97793,0.97787,0.97787,0.97784,0.97784
08/29/2016 19:49:00,0.97795,0.97797,0.97792,0.97796,0.97786,0.97788,0.97784,0.97787
08/29/2016 19:48:00,0.97793,0.97797,0.97793,0.97795,0.97784,0.97787,0.97784,0.97786
08/29/2016 19:47:00,0.97794,0.97795,0.97793,0.97793,0.97786,0.97786,0.97784,0.97784
08/29/2016 19:46:00,0.97791,0.97798,0.97791,0.97794,0.97783,0.97790,0.97782,0.97786
08/29/2016 19:45:00,0.97792,0.97794,0.97791,0.97791,0.97783,0.97784,0.97782,0.97783
08/29/2016 19:44:00,0.97792,0.97794,0.97786,0.97792,0.97783,0.97785,0.97775,0.97783
08/29/2016 19:43:00,0.97790,0.97793,0.97782,0.97792,0.97781,0.97784,0.97773,0.97783
08/29/2016 19:42:00,0.97790,0.97792,0.97788,0.97790,0.97781,0.97782,0.97779,0.97781
08/29/2016 19:41:00,0.97793,0.97794,0.97788,0.97790,0.97784,0.97784,0.97778,0.97781
08/29/2016 19:40:00,0.97792,0.97797,0.97791,0.97793,0.97783,0.97789,0.97783,0.97784
08/29/2016 19:39:00,0.97796,0.97804,0.97792,0.97792,0.97788,0.97795,0.97783,0.97783
08/29/2016 19:38:00,0.97813,0.97813,0.97790,0.97796,0.97804,0.97804,0.97781,0.97788
08/29/2016 19:37:00,0.97822,0.97822,0.97811,0.97813,0.97814,0.97814,0.97803,0.97804
08/29/2016 19:36:00,0.97822,0.97822,0.97821,0.97822,0.97814,0.97814,0.97814,0.97814
08/29/2016 19:35:00,0.97823,0.97824,0.97822,0.97822,0.97814,0.97815,0.97813,0.97814
08/29/2016 19:34:00,0.97834,0.97834,0.97822,0.97823,0.97826,0.97826,0.97814,0.97814
08/29/2016 19:33:00,0.97834,0.97836,0.97833,0.97834,0.97827,0.97829,0.97826,0.97826
08/29/2016 19:32:00,0.97836,0.97837,0.97834,0.97834,0.97828,0.97830,0.97827,0.97827
08/29/2016 19:31:00,0.97856,0.97869,0.97835,0.97836,0.97848,0.97862,0.97826,0.97828
08/29/2016 19:30:00,0.97851,0.97866,0.97848,0.97856,0.97844,0.97859,0.97840,0.97848
08/29/2016 19:29:00,0.97849,0.97857,0.97838,0.97851,0.97841,0.97851,0.97832,0.97844
08/29/2016 19:28:00,0.97842,0.97850,0.97837,0.97849,0.97833,0.97843,0.97830,0.97841
08/29/2016 19:27:00,0.97810,0.97843,0.97810,0.97842,0.97803,0.97836,0.97803,0.97833
08/29/2016 19:26:00,0.97799,0.97813,0.97786,0.97810,0.97793,0.97805,0.97780,0.97803
08/29/2016 19:25:00,0.97806,0.97806,0.97798,0.97799,0.97798,0.97798,0.97793,0.97793
08/29/2016 19:24:00,0.97795,0.97806,0.97794,0.97806,0.97787,0.97798,0.97787,0.97798
08/29/2016 19:23:00,0.97813,0.97814,0.97788,0.97795,0.97806,0.97807,0.97782,0.97787
08/29/2016 19:22:00,0.97789,0.97822,0.97789,0.97813,0.97780,0.97815,0.97780,0.97806
08/29/2016 19:21:00,0.97812,0.97812,0.97775,0.97789,0.97805,0.97805,0.97769,0.97780
08/29/2016 19:20:00,0.97822,0.97822,0.97812,0.97812,0.97814,0.97815,0.97805,0.97805
08/29/2016 19:19:00,0.97772,0.97823,0.97765,0.97822,0.97764,0.97815,0.97757,0.97814
08/29/2016 19:18:00,0.97786,0.97788,0.97760,0.97772,0.97778,0.97779,0.97754,0.97764
08/29/2016 19:17:00,0.97784,0.97788,0.97765,0.97786,0.97775,0.97780,0.97758,0.97778
08/29/2016 19:16:00,0.97801,0.97809,0.97784,0.97784,0.97794,0.97802,0.97775,0.97775
08/29/2016 19:15:00,0.97821,0.97821,0.97793,0.97801,0.97815,0.97815,0.97786,0.97794
08/29/2016 19:14:00,0.97818,0.97822,0.97818,0.97821,0.97813,0.97817,0.97811,0.97815
08/29/2016 19:13:00,0.97831,0.97834,0.97818,0.97818,0.97822,0.97827,0.97811,0.97813
08/29/2016 19:12:00,0.97830,0.97844,0.97830,0.97831,0.97821,0.97836,0.97821,0.97822
08/29/2016 19:11:00,0.97825,0.97831,0.97810,0.97830,0.97817,0.97822,0.97801,0.97821
08/29/2016 19:10:00,0.97836,0.97845,0.97825,0.97825,0.97828,0.97837,0.97815,0.97817
08/29/2016 19:09:00,0.97829,0.97839,0.97829,0.97836,0.97820,0.97830,0.97820,0.97828
08/29/2016 19:08:00,0.97830,0.97830,0.97829,0.97829,0.97821,0.97821,0.97819,0.97820
08/29/2016 19:07:00,0.97832,0.97841,0.97829,0.97830,0.97825,0.97832,0.97820,0.97821
08/29/2016 19:06:00,0.97808,0.97843,0.97808,0.97832,0.97799,0.97835,0.97799,0.97825
08/29/2016 19:05:00,0.97803,0.97809,0.97803,0.97808,0.97793,0.97799,0.97793,0.97799
08/29/2016 19:04:00,0.97835,0.97850,0.97801,0.97803,0.97825,0.97843,0.97793,0.97793
08/29/2016 19:03:00,0.97826,0.97835,0.97822,0.97835,0.97817,0.97826,0.97812,0.97825
08/29/2016 19:02:00,0.97819,0.97828,0.97819,0.97826,0.97810,0.97819,0.97808,0.97817
08/29/2016 19:01:00,0.97819,0.97819,0.97819,0.97819,0.97810,0.97810,0.97808,0.97810
08/29/2016 19:00:00,0.97821,0.97822,0.97819,0.97819,0.97811,0.97811,0.97808,0.97810
08/29/2016 18:59:00,0.97821,0.97822,0.97821,0.97821,0.97811,0.97812,0.97810,0.97811
08/29/2016 18:58:00,0.97821,0.97822,0.97821,0.97821,0.97811,0.97812,0.97810,0.97811
08/29/2016 18:57:00,0.97822,0.97822,0.97818,0.97821,0.97811,0.97811,0.97808,0.97811
08/29/2016 18:55:00,0.97827,0.97827,0.97815,0.97822,0.97815,0.97815,0.97806,0.97811
08/29/2016 18:54:00,0.97826,0.97827,0.97826,0.97827,0.97814,0.97815,0.97814,0.97815
08/29/2016 18:53:00,0.97827,0.97827,0.97818,0.97826,0.97815,0.97815,0.97810,0.97814
08/29/2016 18:52:00,0.97827,0.97831,0.97827,0.97827,0.97815,0.97820,0.97815,0.97815
08/29/2016 18:51:00,0.97827,0.97830,0.97825,0.97827,0.97815,0.97818,0.97813,0.97815
08/29/2016 18:50:00,0.97839,0.97839,0.97826,0.97827,0.97819,0.97819,0.97813,0.97815
08/29/2016 18:49:00,0.97840,0.97841,0.97837,0.97839,0.97821,0.97821,0.97816,0.97819
08/29/2016 18:48:00,0.97840,0.97840,0.97840,0.97840,0.97822,0.97822,0.97819,0.97821
08/29/2016 18:47:00,0.97840,0.97840,0.97840,0.97840,0.97821,0.97822,0.97819,0.97822
08/29/2016 18:46:00,0.97840,0.97840,0.97840,0.97840,0.97822,0.97822,0.97819,0.97821
08/29/2016 18:45:00,0.97841,0.97845,0.97839,0.97840,0.97822,0.97822,0.97817,0.97822
08/29/2016 18:44:00,0.97836,0.97841,0.97833,0.97841,0.97816,0.97822,0.97811,0.97822
08/29/2016 18:43:00,0.97833,0.97842,0.97831,0.97836,0.97814,0.97822,0.97811,0.97816
08/29/2016 18:42:00,0.97833,0.97836,0.97831,0.97833,0.97814,0.97817,0.97810,0.97814
08/29/2016 18:41:00,0.97833,0.97833,0.97831,0.97833,0.97813,0.97814,0.97810,0.97814
08/29/2016 18:40:00,0.97833,0.97834,0.97831,0.97833,0.97814,0.97814,0.97810,0.97813
08/29/2016 18:39:00,0.97831,0.97834,0.97831,0.97833,0.97814,0.97814,0.97810,0.97814
08/29/2016 18:38:00,0.97837,0.97842,0.97831,0.97831,0.97814,0.97818,0.97810,0.97814
08/29/2016 18:37:00,0.97836,0.97837,0.97834,0.97837,0.97814,0.97814,0.97810,0.97814
08/29/2016 18:36:00,0.97836,0.97837,0.97836,0.97836,0.97813,0.97814,0.97811,0.97814
08/29/2016 18:35:00,0.97837,0.97837,0.97836,0.97836,0.97815,0.97815,0.97811,0.97813
08/29/2016 18:34:00,0.97835,0.97842,0.97835,0.97837,0.97813,0.97822,0.97811,0.97815
08/29/2016 18:33:00,0.97839,0.97839,0.97833,0.97835,0.97814,0.97814,0.97811,0.97813
08/29/2016 18:32:00,0.97837,0.97842,0.97835,0.97839,0.97814,0.97823,0.97811,0.97814
08/29/2016 18:31:00,0.97835,0.97837,0.97834,0.97837,0.97814,0.97814,0.97811,0.97814
08/29/2016 18:30:00,0.97837,0.97837,0.97833,0.97835,0.97814,0.97814,0.97811,0.97814
08/29/2016 18:29:00,0.97837,0.97837,0.97836,0.97837,0.97814,0.97814,0.97811,0.97814
08/29/2016 18:28:00,0.97846,0.97846,0.97832,0.97837,0.97826,0.97827,0.97809,0.97814
08/29/2016 18:27:00,0.97845,0.97846,0.97843,0.97846,0.97826,0.97827,0.97822,0.97826
08/29/2016 18:26:00,0.97833,0.97845,0.97831,0.97845,0.97822,0.97826,0.97821,0.97826
08/29/2016 18:25:00,0.97839,0.97849,0.97829,0.97833,0.97827,0.97841,0.97819,0.97822
08/29/2016 18:24:00,0.97847,0.97855,0.97836,0.97839,0.97833,0.97844,0.97825,0.97827
08/29/2016 18:23:00,0.97842,0.97848,0.97842,0.97847,0.97826,0.97833,0.97825,0.97833
08/29/2016 18:22:00,0.97849,0.97849,0.97842,0.97842,0.97830,0.97830,0.97824,0.97826
08/29/2016 18:21:00,0.97845,0.97849,0.97844,0.97849,0.97825,0.97831,0.97823,0.97830
08/29/2016 18:20:00,0.97842,0.97845,0.97840,0.97845,0.97822,0.97825,0.97821,0.97825
08/29/2016 18:19:00,0.97844,0.97847,0.97840,0.97842,0.97824,0.97826,0.97821,0.97822
08/29/2016 18:18:00,0.97846,0.97849,0.97842,0.97844,0.97826,0.97827,0.97822,0.97824
08/29/2016 18:17:00,0.97853,0.97856,0.97841,0.97846,0.97833,0.97836,0.97823,0.97826
08/29/2016 18:16:00,0.97843,0.97857,0.97843,0.97853,0.97823,0.97840,0.97823,0.97833
08/29/2016 18:15:00,0.97836,0.97843,0.97834,0.97843,0.97816,0.97825,0.97811,0.97823
08/29/2016 18:14:00,0.97835,0.97839,0.97830,0.97836,0.97815,0.97818,0.97810,0.97816
08/29/2016 18:13:00,0.97838,0.97840,0.97832,0.97835,0.97813,0.97815,0.97813,0.97815
08/29/2016 18:12:00,0.97844,0.97846,0.97834,0.97838,0.97822,0.97823,0.97813,0.97813
08/29/2016 18:11:00,0.97841,0.97849,0.97838,0.97844,0.97816,0.97826,0.97815,0.97822
08/29/2016 18:10:00,0.97836,0.97843,0.97835,0.97841,0.97811,0.97817,0.97810,0.97816
08/29/2016 18:09:00,0.97836,0.97841,0.97834,0.97836,0.97810,0.97813,0.97810,0.97811
08/29/2016 18:08:00,0.97843,0.97843,0.97834,0.97836,0.97816,0.97816,0.97810,0.97810
08/29/2016 18:07:00,0.97835,0.97843,0.97835,0.97843,0.97815,0.97817,0.97813,0.97816
08/29/2016 18:06:00,0.97836,0.97840,0.97833,0.97835,0.97816,0.97817,0.97812,0.97815
08/29/2016 18:05:00,0.97836,0.97839,0.97833,0.97836,0.97811,0.97817,0.97808,0.97816
