Date,"AUD/USD(Open, Ask)","AUD/USD(High, Ask)","AUD/USD(Low, Ask)","AUD/USD(Close, Ask)","AUD/USD(Open, Bid)*","AUD/USD(High, Bid)*","AUD/USD(Low, Bid)*","AUD/USD(Close, Bid)*"
08/31/2016 10:09:00,0.75094,0.75095,0.75071,0.75086,0.75090,0.75092,0.75068,0.75081
08/31/2016 10:08:00,0.75112,0.75112,0.75087,0.75094,0.75107,0.75107,0.75082,0.75090
08/31/2016 10:07:00,0.75112,0.75116,0.75093,0.75112,0.75109,0.75111,0.75088,0.75107
08/31/2016 10:06:00,0.75121,0.75125,0.75110,0.75112,0.75119,0.75122,0.75105,0.75109
08/31/2016 10:05:00,0.75114,0.75135,0.75104,0.75121,0.75109,0.75129,0.75099,0.75119
08/31/2016 10:04:00,0.75135,0.75144,0.75105,0.75114,0.75130,0.75139,0.75100,0.75109
08/31/2016 10:03:00,0.75116,0.75136,0.75105,0.75135,0.75113,0.75132,0.75100,0.75130
08/31/2016 10:02:00,0.75115,0.75125,0.75086,0.75116,0.75110,0.75121,0.75081,0.75113
08/31/2016 10:01:00,0.75118,0.75122,0.75111,0.75115,0.75114,0.75121,0.75108,0.75110
08/31/2016 10:00:00,0.75107,0.75121,0.75087,0.75118,0.75102,0.75117,0.75083,0.75114
08/31/2016 09:59:00,0.75133,0.75133,0.75105,0.75107,0.75128,0.75129,0.75101,0.75102
08/31/2016 09:58:00,0.75166,0.75169,0.75132,0.75133,0.75161,0.75164,0.75127,0.75128
08/31/2016 09:57:00,0.75174,0.75180,0.75166,0.75166,0.75172,0.75174,0.75161,0.75161
08/31/2016 09:56:00,0.75153,0.75175,0.75153,0.75174,0.75150,0.75173,0.75149,0.75172
08/31/2016 09:55:00,0.75161,0.75164,0.75143,0.75153,0.75158,0.75159,0.75138,0.75150
08/31/2016 09:54:00,0.75144,0.75162,0.75141,0.75161,0.75139,0.75158,0.75137,0.75158
08/31/2016 09:53:00,0.75144,0.75154,0.75136,0.75144,0.75140,0.75149,0.75131,0.75139
08/31/2016 09:52:00,0.75146,0.75160,0.75138,0.75144,0.75141,0.75156,0.75133,0.75140
08/31/2016 09:51:00,0.75110,0.75146,0.75107,0.75146,0.75106,0.75142,0.75101,0.75141
08/31/2016 09:50:00,0.75124,0.75145,0.75102,0.75110,0.75119,0.75139,0.75099,0.75106
08/31/2016 09:49:00,0.75103,0.75126,0.75103,0.75124,0.75099,0.75121,0.75098,0.75119
08/31/2016 09:48:00,0.75111,0.75115,0.75099,0.75103,0.75108,0.75114,0.75096,0.75099
08/31/2016 09:47:00,0.75118,0.75127,0.75103,0.75111,0.75113,0.75124,0.75099,0.75108
08/31/2016 09:46:00,0.75144,0.75145,0.75116,0.75118,0.75138,0.75141,0.75111,0.75113
08/31/2016 09:45:00,0.75125,0.75145,0.75091,0.75144,0.75117,0.75141,0.75086,0.75138
08/31/2016 09:44:00,0.75126,0.75136,0.75111,0.75125,0.75119,0.75131,0.75107,0.75117
08/31/2016 09:43:00,0.75073,0.75131,0.75073,0.75126,0.75069,0.75125,0.75067,0.75119
08/31/2016 09:42:00,0.75034,0.75079,0.75034,0.75073,0.75030,0.75074,0.75030,0.75069
08/31/2016 09:41:00,0.75023,0.75035,0.75015,0.75034,0.75017,0.75030,0.75010,0.75030
08/31/2016 09:40:00,0.75007,0.75024,0.75007,0.75023,0.75003,0.75018,0.75001,0.75017
08/31/2016 09:39:00,0.75006,0.75011,0.75004,0.75007,0.75002,0.75006,0.74999,0.75003
08/31/2016 09:38:00,0.75008,0.75014,0.75004,0.75006,0.75004,0.75011,0.75000,0.75002
08/31/2016 09:37:00,0.75023,0.75023,0.75004,0.75008,0.75019,0.75019,0.75001,0.75004
08/31/2016 09:36:00,0.75003,0.75023,0.75002,0.75023,0.74998,0.75019,0.74996,0.75019
08/31/2016 09:35:00,0.75015,0.75016,0.74992,0.75003,0.75010,0.75010,0.74986,0.74998
08/31/2016 09:34:00,0.75016,0.75020,0.75011,0.75015,0.75012,0.75016,0.75007,0.75010
08/31/2016 09:33:00,0.75013,0.75031,0.75013,0.75016,0.75010,0.75027,0.75008,0.75012
08/31/2016 09:32:00,0.75024,0.75031,0.75013,0.75013,0.75023,0.75026,0.75008,0.75010
08/31/2016 09:31:00,0.75010,0.75037,0.75009,0.75024,0.75007,0.75033,0.75006,0.75023
08/31/2016 09:30:00,0.75021,0.75021,0.75006,0.75010,0.75018,0.75018,0.75003,0.75007
08/31/2016 09:29:00,0.75021,0.75029,0.75018,0.75021,0.75018,0.75027,0.75015,0.75018
08/31/2016 09:28:00,0.75023,0.75033,0.75019,0.75021,0.75020,0.75029,0.75017,0.75018
08/31/2016 09:27:00,0.75041,0.75042,0.75022,0.75023,0.75038,0.75038,0.75019,0.75020
08/31/2016 09:26:00,0.75033,0.75048,0.75032,0.75041,0.75028,0.75043,0.75028,0.75038
08/31/2016 09:25:00,0.75061,0.75063,0.75032,0.75033,0.75057,0.75060,0.75028,0.75028
08/31/2016 09:24:00,0.75045,0.75064,0.75045,0.75061,0.75040,0.75059,0.75040,0.75057
08/31/2016 09:23:00,0.75054,0.75054,0.75045,0.75045,0.75049,0.75050,0.75040,0.75040
