Date,"EUR/USD(Open, Ask)","EUR/USD(High, Ask)","EUR/USD(Low, Ask)","EUR/USD(Close, Ask)","EUR/USD(Open, Bid)*","EUR/USD(High, Bid)*","EUR/USD(Low, Bid)*","EUR/USD(Close, Bid)*"
08/31/2016 05:22:00,1.11473,1.11474,1.11457,1.11469,1.11470,1.11472,1.11454,1.11466
08/31/2016 05:21:00,1.11472,1.11479,1.11470,1.11473,1.11469,1.11480,1.11466,1.11470
08/31/2016 05:20:00,1.11469,1.11479,1.11467,1.11472,1.11466,1.11478,1.11464,1.11469
08/31/2016 05:19:00,1.11453,1.11469,1.11444,1.11469,1.11450,1.11466,1.11440,1.11466
08/31/2016 05:18:00,1.11442,1.11463,1.11442,1.11453,1.11440,1.11460,1.11439,1.11450
08/31/2016 05:17:00,1.11467,1.11467,1.11438,1.11442,1.11463,1.11464,1.11434,1.11440
08/31/2016 05:16:00,1.11471,1.11471,1.11453,1.11467,1.11470,1.11470,1.11450,1.11463
08/31/2016 05:15:00,1.11460,1.11477,1.11460,1.11471,1.11457,1.11474,1.11457,1.11470
08/31/2016 05:14:00,1.11461,1.11468,1.11458,1.11460,1.11459,1.11465,1.11456,1.11457
08/31/2016 05:13:00,1.11461,1.11467,1.11458,1.11461,1.11457,1.11464,1.11455,1.11459
08/31/2016 05:12:00,1.11471,1.11473,1.11456,1.11461,1.11469,1.11470,1.11454,1.11457
08/31/2016 05:11:00,1.11484,1.11484,1.11458,1.11471,1.11481,1.11481,1.11456,1.11469
08/31/2016 05:10:00,1.11473,1.11484,1.11472,1.11484,1.11471,1.11482,1.11470,1.11481
08/31/2016 05:09:00,1.11477,1.11484,1.11472,1.11473,1.11475,1.11481,1.11469,1.11471
08/31/2016 05:08:00,1.11467,1.11478,1.11460,1.11477,1.11465,1.11475,1.11457,1.11475
08/31/2016 05:07:00,1.11472,1.11473,1.11466,1.11467,1.11469,1.11471,1.11463,1.11465
08/31/2016 05:06:00,1.11471,1.11478,1.11469,1.11472,1.11469,1.11475,1.11466,1.11469
08/31/2016 05:05:00,1.11468,1.11477,1.11467,1.11471,1.11465,1.11474,1.11464,1.11469
08/31/2016 05:04:00,1.11470,1.11478,1.11461,1.11468,1.11467,1.11475,1.11457,1.11465
08/31/2016 05:03:00,1.11461,1.11470,1.11453,1.11470,1.11458,1.11468,1.11450,1.11467
08/31/2016 05:02:00,1.11442,1.11463,1.11442,1.11461,1.11440,1.11460,1.11440,1.11458
08/31/2016 05:01:00,1.11437,1.11445,1.11428,1.11442,1.11434,1.11443,1.11425,1.11440
08/31/2016 05:00:00,1.11436,1.11443,1.11424,1.11437,1.11428,1.11435,1.11419,1.11434
08/31/2016 04:59:00,1.11446,1.11448,1.11431,1.11436,1.11444,1.11446,1.11418,1.11428
08/31/2016 04:58:00,1.11458,1.11459,1.11445,1.11446,1.11454,1.11455,1.11443,1.11444
08/31/2016 04:57:00,1.11464,1.11466,1.11455,1.11458,1.11460,1.11464,1.11452,1.11454
08/31/2016 04:56:00,1.11482,1.11482,1.11462,1.11464,1.11478,1.11479,1.11459,1.11460
08/31/2016 04:55:00,1.11496,1.11502,1.11471,1.11482,1.11492,1.11499,1.11468,1.11478
08/31/2016 04:54:00,1.11496,1.11497,1.11487,1.11496,1.11493,1.11494,1.11484,1.11492
08/31/2016 04:53:00,1.11490,1.11503,1.11483,1.11496,1.11487,1.11502,1.11481,1.11493
08/31/2016 04:52:00,1.11506,1.11506,1.11485,1.11490,1.11503,1.11504,1.11482,1.11487
08/31/2016 04:51:00,1.11503,1.11511,1.11500,1.11506,1.11500,1.11508,1.11496,1.11503
08/31/2016 04:50:00,1.11502,1.11509,1.11498,1.11503,1.11500,1.11506,1.11497,1.11500
08/31/2016 04:49:00,1.11493,1.11503,1.11490,1.11502,1.11493,1.11501,1.11487,1.11500
08/31/2016 04:48:00,1.11493,1.11498,1.11489,1.11493,1.11491,1.11495,1.11487,1.11493
08/31/2016 04:47:00,1.11484,1.11499,1.11483,1.11493,1.11481,1.11498,1.11481,1.11491
08/31/2016 04:46:00,1.11493,1.11498,1.11478,1.11484,1.11492,1.11495,1.11475,1.11481
08/31/2016 04:45:00,1.11468,1.11501,1.11468,1.11493,1.11466,1.11499,1.11465,1.11492
08/31/2016 04:44:00,1.11473,1.11473,1.11462,1.11468,1.11469,1.11472,1.11461,1.11466
08/31/2016 04:43:00,1.11471,1.11487,1.11467,1.11473,1.11468,1.11485,1.11464,1.11469
08/31/2016 04:42:00,1.11468,1.11479,1.11466,1.11471,1.11464,1.11475,1.11464,1.11468
08/31/2016 04:41:00,1.11457,1.11468,1.11447,1.11468,1.11454,1.11465,1.11443,1.11464
08/31/2016 04:40:00,1.11464,1.11469,1.11451,1.11457,1.11461,1.11466,1.11447,1.11454
08/31/2016 04:39:00,1.11464,1.11472,1.11457,1.11464,1.11462,1.11469,1.11453,1.11461
08/31/2016 04:38:00,1.11463,1.11467,1.11454,1.11464,1.11460,1.11465,1.11451,1.11462
08/31/2016 04:37:00,1.11486,1.11487,1.11458,1.11463,1.11485,1.11485,1.11455,1.11460
08/31/2016 04:36:00,1.11487,1.11495,1.11480,1.11486,1.11485,1.11492,1.11478,1.11485
08/31/2016 04:35:00,1.11478,1.11488,1.11468,1.11487,1.11476,1.11485,1.11465,1.11485
08/31/2016 04:34:00,1.11463,1.11480,1.11459,1.11478,1.11460,1.11477,1.11456,1.11476
08/31/2016 04:33:00,1.11467,1.11478,1.11462,1.11463,1.11465,1.11475,1.11460,1.11460
08/31/2016 04:32:00,1.11458,1.11467,1.11450,1.11467,1.11455,1.11465,1.11447,1.11465
08/31/2016 04:31:00,1.11455,1.11463,1.11455,1.11458,1.11451,1.11460,1.11451,1.11455
08/31/2016 04:30:00,1.11454,1.11463,1.11444,1.11455,1.11451,1.11460,1.11440,1.11451
08/31/2016 04:29:00,1.11457,1.11464,1.11449,1.11454,1.11453,1.11462,1.11448,1.11451
08/31/2016 04:28:00,1.11443,1.11460,1.11438,1.11457,1.11440,1.11458,1.11436,1.11453
08/31/2016 04:27:00,1.11447,1.11457,1.11435,1.11443,1.11443,1.11454,1.11432,1.11440
08/31/2016 04:26:00,1.11461,1.11468,1.11446,1.11447,1.11458,1.11464,1.11442,1.11443
08/31/2016 04:25:00,1.11450,1.11468,1.11448,1.11461,1.11447,1.11466,1.11446,1.11458
08/31/2016 04:24:00,1.11476,1.11476,1.11446,1.11450,1.11474,1.11474,1.11444,1.11447
08/31/2016 04:23:00,1.11483,1.11483,1.11464,1.11476,1.11479,1.11481,1.11462,1.11474
08/31/2016 04:22:00,1.11508,1.11509,1.11473,1.11483,1.11505,1.11506,1.11471,1.11479
08/31/2016 04:21:00,1.11498,1.11512,1.11491,1.11508,1.11496,1.11509,1.11488,1.11505
08/31/2016 04:20:00,1.11473,1.11501,1.11468,1.11498,1.11470,1.11499,1.11466,1.11496
08/31/2016 04:19:00,1.11467,1.11477,1.11462,1.11473,1.11463,1.11474,1.11459,1.11470
08/31/2016 04:18:00,1.11464,1.11467,1.11455,1.11467,1.11461,1.11465,1.11451,1.11463
08/31/2016 04:17:00,1.11442,1.11473,1.11438,1.11464,1.11439,1.11472,1.11436,1.11461
08/31/2016 04:16:00,1.11459,1.11463,1.11437,1.11442,1.11455,1.11459,1.11434,1.11439
08/31/2016 04:15:00,1.11470,1.11473,1.11453,1.11459,1.11466,1.11470,1.11451,1.11455
08/31/2016 04:14:00,1.11454,1.11479,1.11441,1.11470,1.11450,1.11476,1.11438,1.11466
08/31/2016 04:13:00,1.11438,1.11463,1.11422,1.11454,1.11433,1.11459,1.11418,1.11450
08/31/2016 04:12:00,1.11388,1.11444,1.11387,1.11438,1.11385,1.11441,1.11384,1.11433
08/31/2016 04:11:00,1.11368,1.11389,1.11368,1.11388,1.11366,1.11386,1.11366,1.11385
08/31/2016 04:10:00,1.11354,1.11370,1.11352,1.11368,1.11351,1.11367,1.11351,1.11366
08/31/2016 04:09:00,1.11358,1.11363,1.11353,1.11354,1.11355,1.11360,1.11351,1.11351
08/31/2016 04:08:00,1.11364,1.11369,1.11357,1.11358,1.11361,1.11365,1.11355,1.11355
08/31/2016 04:07:00,1.11359,1.11375,1.11358,1.11364,1.11355,1.11373,1.11355,1.11361
08/31/2016 04:06:00,1.11350,1.11361,1.11350,1.11359,1.11347,1.11359,1.11346,1.11355
08/31/2016 04:05:00,1.11329,1.11354,1.11329,1.11350,1.11326,1.11351,1.11326,1.11347
08/31/2016 04:04:00,1.11347,1.11350,1.11323,1.11329,1.11344,1.11347,1.11320,1.11326
08/31/2016 04:03:00,1.11339,1.11353,1.11338,1.11347,1.11336,1.11351,1.11335,1.11344
08/31/2016 04:02:00,1.11335,1.11358,1.11335,1.11339,1.11331,1.11355,1.11331,1.11336
08/31/2016 04:01:00,1.11312,1.11336,1.11310,1.11335,1.11310,1.11334,1.11307,1.11331
08/31/2016 04:00:00,1.11326,1.11331,1.11307,1.11312,1.11322,1.11327,1.11304,1.11310
08/31/2016 03:59:00,1.11328,1.11329,1.11303,1.11326,1.11325,1.11326,1.11299,1.11322
08/31/2016 03:58:00,1.11321,1.11330,1.11318,1.11328,1.11319,1.11327,1.11315,1.11325
08/31/2016 03:57:00,1.11342,1.11348,1.11318,1.11321,1.11339,1.11344,1.11318,1.11319
08/31/2016 03:56:00,1.11340,1.11352,1.11338,1.11342,1.11337,1.11349,1.11335,1.11339
08/31/2016 03:55:00,1.11335,1.11354,1.11332,1.11340,1.11332,1.11350,1.11331,1.11337
08/31/2016 03:54:00,1.11340,1.11355,1.11335,1.11335,1.11336,1.11352,1.11331,1.11332
08/31/2016 03:53:00,1.11330,1.11346,1.11330,1.11340,1.11327,1.11342,1.11327,1.11336
08/31/2016 03:52:00,1.11343,1.11344,1.11326,1.11330,1.11341,1.11342,1.11324,1.11327
08/31/2016 03:51:00,1.11334,1.11344,1.11334,1.11343,1.11331,1.11341,1.11330,1.11341
08/31/2016 03:50:00,1.11323,1.11336,1.11322,1.11334,1.11321,1.11334,1.11320,1.11331
08/31/2016 03:49:00,1.11343,1.11344,1.11322,1.11323,1.11341,1.11341,1.11321,1.11321
08/31/2016 03:48:00,1.11345,1.11345,1.11335,1.11343,1.11345,1.11345,1.11335,1.11341
08/31/2016 03:47:00,1.11336,1.11347,1.11333,1.11345,1.11333,1.11346,1.11331,1.11345
08/31/2016 03:46:00,1.11344,1.11348,1.11318,1.11336,1.11342,1.11346,1.11316,1.11333
08/31/2016 03:45:00,1.11341,1.11354,1.11337,1.11344,1.11337,1.11351,1.11335,1.11342
08/31/2016 03:44:00,1.11332,1.11346,1.11324,1.11341,1.11330,1.11343,1.11321,1.11337
08/31/2016 03:43:00,1.11348,1.11349,1.11329,1.11332,1.11345,1.11347,1.11326,1.11330
08/31/2016 03:42:00,1.11339,1.11349,1.11327,1.11348,1.11336,1.11345,1.11325,1.11345
08/31/2016 03:41:00,1.11349,1.11350,1.11327,1.11339,1.11345,1.11346,1.11325,1.11336
08/31/2016 03:40:00,1.11358,1.11364,1.11348,1.11349,1.11356,1.11360,1.11345,1.11345
08/31/2016 03:39:00,1.11343,1.11362,1.11343,1.11358,1.11341,1.11360,1.11341,1.11356
08/31/2016 03:38:00,1.11373,1.11373,1.11339,1.11343,1.11369,1.11370,1.11337,1.11341
08/31/2016 03:37:00,1.11368,1.11385,1.11363,1.11373,1.11366,1.11380,1.11360,1.11369
08/31/2016 03:36:00,1.11345,1.11371,1.11344,1.11368,1.11342,1.11370,1.11342,1.11366
08/31/2016 03:35:00,1.11305,1.11345,1.11300,1.11345,1.11303,1.11342,1.11298,1.11342
08/31/2016 03:34:00,1.11341,1.11345,1.11299,1.11305,1.11338,1.11345,1.11295,1.11303
08/31/2016 03:33:00,1.11363,1.11367,1.11340,1.11341,1.11360,1.11365,1.11338,1.11338
08/31/2016 03:32:00,1.11389,1.11389,1.11357,1.11363,1.11386,1.11386,1.11355,1.11360
08/31/2016 03:31:00,1.11387,1.11391,1.11379,1.11389,1.11384,1.11388,1.11376,1.11386
08/31/2016 03:30:00,1.11407,1.11408,1.11385,1.11387,1.11406,1.11406,1.11383,1.11384
08/31/2016 03:29:00,1.11410,1.11413,1.11397,1.11407,1.11407,1.11410,1.11393,1.11406
08/31/2016 03:28:00,1.11400,1.11417,1.11397,1.11410,1.11396,1.11414,1.11393,1.11407
08/31/2016 03:27:00,1.11398,1.11402,1.11392,1.11400,1.11394,1.11397,1.11389,1.11396
08/31/2016 03:26:00,1.11418,1.11423,1.11396,1.11398,1.11418,1.11422,1.11393,1.11394
08/31/2016 03:25:00,1.11408,1.11418,1.11403,1.11418,1.11405,1.11418,1.11400,1.11418
08/31/2016 03:24:00,1.11413,1.11428,1.11407,1.11408,1.11409,1.11425,1.11405,1.11405
08/31/2016 03:23:00,1.11404,1.11418,1.11403,1.11413,1.11401,1.11413,1.11400,1.11409
08/31/2016 03:22:00,1.11388,1.11406,1.11382,1.11404,1.11385,1.11403,1.11379,1.11401
08/31/2016 03:21:00,1.11403,1.11411,1.11387,1.11388,1.11400,1.11409,1.11384,1.11385
08/31/2016 03:20:00,1.11424,1.11433,1.11403,1.11403,1.11423,1.11430,1.11400,1.11400
08/31/2016 03:19:00,1.11417,1.11428,1.11410,1.11424,1.11413,1.11424,1.11407,1.11423
08/31/2016 03:18:00,1.11417,1.11424,1.11409,1.11417,1.11415,1.11420,1.11405,1.11413
08/31/2016 03:17:00,1.11411,1.11441,1.11409,1.11417,1.11407,1.11439,1.11405,1.11415
08/31/2016 03:16:00,1.11395,1.11418,1.11388,1.11411,1.11392,1.11415,1.11384,1.11407
08/31/2016 03:15:00,1.11413,1.11419,1.11389,1.11395,1.11412,1.11418,1.11386,1.11392
08/31/2016 03:14:00,1.11403,1.11414,1.11401,1.11413,1.11400,1.11414,1.11399,1.11412
08/31/2016 03:13:00,1.11404,1.11408,1.11399,1.11403,1.11399,1.11405,1.11395,1.11400
08/31/2016 03:12:00,1.11395,1.11414,1.11395,1.11404,1.11392,1.11414,1.11392,1.11399
08/31/2016 03:11:00,1.11399,1.11401,1.11392,1.11395,1.11395,1.11397,1.11389,1.11392
08/31/2016 03:10:00,1.11380,1.11399,1.11379,1.11399,1.11376,1.11396,1.11376,1.11395
08/31/2016 03:09:00,1.11368,1.11388,1.11367,1.11380,1.11364,1.11385,1.11364,1.11376
08/31/2016 03:08:00,1.11384,1.11384,1.11361,1.11368,1.11381,1.11381,1.11357,1.11364
08/31/2016 03:07:00,1.11393,1.11398,1.11384,1.11384,1.11389,1.11394,1.11379,1.11381
08/31/2016 03:06:00,1.11387,1.11393,1.11376,1.11393,1.11383,1.11390,1.11371,1.11389
08/31/2016 03:05:00,1.11410,1.11410,1.11381,1.11387,1.11406,1.11406,1.11377,1.11383
08/31/2016 03:04:00,1.11374,1.11411,1.11374,1.11410,1.11370,1.11408,1.11370,1.11406
08/31/2016 03:03:00,1.11357,1.11374,1.11353,1.11374,1.11353,1.11370,1.11350,1.11370
08/31/2016 03:02:00,1.11375,1.11383,1.11356,1.11357,1.11371,1.11379,1.11353,1.11353
08/31/2016 03:01:00,1.11393,1.11400,1.11371,1.11375,1.11388,1.11396,1.11368,1.11371
08/31/2016 03:00:00,1.11372,1.11402,1.11372,1.11393,1.11370,1.11399,1.11370,1.11388
08/31/2016 02:59:00,1.11358,1.11372,1.11353,1.11372,1.11355,1.11370,1.11349,1.11370
08/31/2016 02:58:00,1.11353,1.11358,1.11353,1.11358,1.11351,1.11355,1.11350,1.11355
08/31/2016 02:57:00,1.11331,1.11354,1.11329,1.11353,1.11328,1.11351,1.11325,1.11351
08/31/2016 02:56:00,1.11330,1.11334,1.11318,1.11331,1.11328,1.11332,1.11314,1.11328
08/31/2016 02:55:00,1.11341,1.11341,1.11329,1.11330,1.11338,1.11338,1.11326,1.11328
08/31/2016 02:54:00,1.11343,1.11350,1.11327,1.11341,1.11339,1.11346,1.11324,1.11338
08/31/2016 02:53:00,1.11367,1.11375,1.11298,1.11343,1.11364,1.11371,1.11292,1.11339
08/31/2016 02:52:00,1.11379,1.11388,1.11367,1.11367,1.11376,1.11384,1.11364,1.11364
08/31/2016 02:51:00,1.11378,1.11393,1.11377,1.11379,1.11375,1.11391,1.11374,1.11376
08/31/2016 02:50:00,1.11396,1.11403,1.11378,1.11378,1.11393,1.11400,1.11375,1.11375
08/31/2016 02:49:00,1.11397,1.11398,1.11383,1.11396,1.11392,1.11397,1.11381,1.11393
08/31/2016 02:48:00,1.11417,1.11417,1.11390,1.11397,1.11415,1.11415,1.11387,1.11392
08/31/2016 02:47:00,1.11438,1.11438,1.11416,1.11417,1.11434,1.11436,1.11413,1.11415
08/31/2016 02:46:00,1.11423,1.11441,1.11423,1.11438,1.11420,1.11436,1.11419,1.11434
08/31/2016 02:45:00,1.11432,1.11434,1.11417,1.11423,1.11429,1.11431,1.11414,1.11420
08/31/2016 02:44:00,1.11455,1.11458,1.11424,1.11432,1.11451,1.11454,1.11422,1.11429
08/31/2016 02:43:00,1.11456,1.11460,1.11448,1.11455,1.11453,1.11457,1.11444,1.11451
08/31/2016 02:42:00,1.11438,1.11458,1.11436,1.11456,1.11434,1.11454,1.11433,1.11453
08/31/2016 02:41:00,1.11449,1.11455,1.11436,1.11438,1.11446,1.11452,1.11432,1.11434
08/31/2016 02:40:00,1.11447,1.11453,1.11447,1.11449,1.11443,1.11449,1.11443,1.11446
08/31/2016 02:39:00,1.11473,1.11474,1.11447,1.11447,1.11469,1.11470,1.11443,1.11443
08/31/2016 02:38:00,1.11482,1.11485,1.11469,1.11473,1.11478,1.11481,1.11465,1.11469
08/31/2016 02:37:00,1.11463,1.11483,1.11462,1.11482,1.11460,1.11479,1.11458,1.11478
08/31/2016 02:36:00,1.11452,1.11472,1.11452,1.11463,1.11449,1.11468,1.11449,1.11460
08/31/2016 02:35:00,1.11455,1.11462,1.11448,1.11452,1.11451,1.11459,1.11443,1.11449
08/31/2016 02:34:00,1.11446,1.11456,1.11441,1.11455,1.11443,1.11453,1.11437,1.11451
08/31/2016 02:33:00,1.11456,1.11462,1.11444,1.11446,1.11453,1.11459,1.11440,1.11443
08/31/2016 02:32:00,1.11470,1.11472,1.11455,1.11456,1.11466,1.11468,1.11453,1.11453
08/31/2016 02:31:00,1.11461,1.11472,1.11457,1.11470,1.11457,1.11470,1.11454,1.11466
08/31/2016 02:30:00,1.11477,1.11478,1.11461,1.11461,1.11473,1.11475,1.11457,1.11457
08/31/2016 02:29:00,1.11459,1.11482,1.11459,1.11477,1.11456,1.11479,1.11456,1.11473
08/31/2016 02:28:00,1.11458,1.11474,1.11457,1.11459,1.11453,1.11470,1.11453,1.11456
08/31/2016 02:27:00,1.11432,1.11459,1.11431,1.11458,1.11428,1.11455,1.11427,1.11453
08/31/2016 02:26:00,1.11452,1.11453,1.11424,1.11432,1.11449,1.11449,1.11422,1.11428
08/31/2016 02:25:00,1.11477,1.11477,1.11450,1.11452,1.11474,1.11474,1.11446,1.11449
08/31/2016 02:24:00,1.11458,1.11482,1.11456,1.11477,1.11454,1.11478,1.11453,1.11474
08/31/2016 02:23:00,1.11443,1.11462,1.11443,1.11458,1.11440,1.11460,1.11440,1.11454
08/31/2016 02:22:00,1.11461,1.11461,1.11443,1.11443,1.11457,1.11457,1.11439,1.11440
08/31/2016 02:21:00,1.11453,1.11470,1.11453,1.11461,1.11449,1.11466,1.11449,1.11457
08/31/2016 02:20:00,1.11460,1.11460,1.11446,1.11453,1.11459,1.11459,1.11443,1.11449
08/31/2016 02:19:00,1.11467,1.11476,1.11460,1.11460,1.11464,1.11473,1.11458,1.11459
08/31/2016 02:18:00,1.11463,1.11472,1.11446,1.11467,1.11459,1.11469,1.11442,1.11464
08/31/2016 02:17:00,1.11470,1.11475,1.11458,1.11463,1.11465,1.11470,1.11453,1.11459
08/31/2016 02:16:00,1.11491,1.11497,1.11460,1.11470,1.11488,1.11495,1.11455,1.11465
08/31/2016 02:15:00,1.11493,1.11497,1.11488,1.11491,1.11489,1.11494,1.11484,1.11488
08/31/2016 02:14:00,1.11515,1.11515,1.11491,1.11493,1.11511,1.11511,1.11488,1.11489
08/31/2016 02:13:00,1.11502,1.11517,1.11502,1.11515,1.11498,1.11514,1.11498,1.11511
08/31/2016 02:12:00,1.11497,1.11503,1.11493,1.11502,1.11493,1.11501,1.11489,1.11498
08/31/2016 02:11:00,1.11487,1.11498,1.11479,1.11497,1.11482,1.11495,1.11477,1.11493
08/31/2016 02:10:00,1.11506,1.11512,1.11475,1.11487,1.11503,1.11508,1.11472,1.11482
08/31/2016 02:09:00,1.11493,1.11507,1.11485,1.11506,1.11489,1.11505,1.11483,1.11503
08/31/2016 02:08:00,1.11500,1.11507,1.11493,1.11493,1.11496,1.11504,1.11488,1.11489
08/31/2016 02:07:00,1.11494,1.11505,1.11484,1.11500,1.11490,1.11502,1.11481,1.11496
08/31/2016 02:06:00,1.11485,1.11495,1.11475,1.11494,1.11481,1.11492,1.11471,1.11490
08/31/2016 02:05:00,1.11475,1.11487,1.11465,1.11485,1.11472,1.11483,1.11461,1.11481
08/31/2016 02:04:00,1.11470,1.11479,1.11460,1.11475,1.11466,1.11477,1.11457,1.11472
08/31/2016 02:03:00,1.11467,1.11473,1.11455,1.11470,1.11464,1.11469,1.11453,1.11466
08/31/2016 02:02:00,1.11460,1.11468,1.11458,1.11467,1.11458,1.11466,1.11456,1.11464
08/31/2016 02:01:00,1.11455,1.11466,1.11455,1.11460,1.11451,1.11464,1.11451,1.11458
08/31/2016 02:00:00,1.11484,1.11485,1.11449,1.11455,1.11478,1.11478,1.11444,1.11451
08/31/2016 01:59:00,1.11490,1.11494,1.11481,1.11484,1.11486,1.11490,1.11476,1.11478
08/31/2016 01:58:00,1.11485,1.11491,1.11482,1.11490,1.11481,1.11487,1.11478,1.11486
08/31/2016 01:57:00,1.11488,1.11494,1.11482,1.11485,1.11485,1.11491,1.11478,1.11481
08/31/2016 01:56:00,1.11493,1.11494,1.11485,1.11488,1.11490,1.11491,1.11483,1.11485
08/31/2016 01:55:00,1.11496,1.11502,1.11487,1.11493,1.11492,1.11499,1.11484,1.11490
08/31/2016 01:54:00,1.11491,1.11498,1.11486,1.11496,1.11487,1.11494,1.11482,1.11492
08/31/2016 01:53:00,1.11506,1.11510,1.11491,1.11491,1.11503,1.11506,1.11487,1.11487
08/31/2016 01:52:00,1.11509,1.11514,1.11501,1.11506,1.11506,1.11511,1.11498,1.11503
08/31/2016 01:51:00,1.11504,1.11509,1.11502,1.11509,1.11501,1.11507,1.11498,1.11506
08/31/2016 01:50:00,1.11505,1.11510,1.11497,1.11504,1.11501,1.11507,1.11493,1.11501
08/31/2016 01:49:00,1.11484,1.11506,1.11484,1.11505,1.11481,1.11502,1.11481,1.11501
08/31/2016 01:48:00,1.11493,1.11494,1.11480,1.11484,1.11489,1.11490,1.11476,1.11481
08/31/2016 01:47:00,1.11505,1.11506,1.11486,1.11493,1.11501,1.11501,1.11483,1.11489
08/31/2016 01:46:00,1.11513,1.11513,1.11503,1.11505,1.11510,1.11510,1.11499,1.11501
08/31/2016 01:45:00,1.11493,1.11513,1.11493,1.11513,1.11490,1.11510,1.11489,1.11510
08/31/2016 01:44:00,1.11492,1.11498,1.11488,1.11493,1.11488,1.11494,1.11485,1.11490
08/31/2016 01:43:00,1.11477,1.11492,1.11474,1.11492,1.11472,1.11488,1.11470,1.11488
08/31/2016 01:42:00,1.11477,1.11482,1.11471,1.11477,1.11473,1.11478,1.11467,1.11472
08/31/2016 01:41:00,1.11483,1.11485,1.11470,1.11477,1.11478,1.11480,1.11466,1.11473
08/31/2016 01:40:00,1.11476,1.11493,1.11470,1.11483,1.11472,1.11489,1.11467,1.11478
08/31/2016 01:39:00,1.11463,1.11476,1.11460,1.11476,1.11459,1.11473,1.11457,1.11472
08/31/2016 01:38:00,1.11457,1.11480,1.11457,1.11463,1.11453,1.11475,1.11453,1.11459
08/31/2016 01:37:00,1.11471,1.11479,1.11457,1.11457,1.11468,1.11475,1.11453,1.11453
08/31/2016 01:36:00,1.11480,1.11487,1.11471,1.11471,1.11477,1.11486,1.11468,1.11468
08/31/2016 01:35:00,1.11476,1.11487,1.11469,1.11480,1.11473,1.11483,1.11470,1.11477
08/31/2016 01:34:00,1.11491,1.11492,1.11474,1.11476,1.11487,1.11487,1.11472,1.11473
08/31/2016 01:33:00,1.11497,1.11497,1.11491,1.11491,1.11493,1.11493,1.11487,1.11487
08/31/2016 01:32:00,1.11500,1.11506,1.11495,1.11497,1.11498,1.11502,1.11491,1.11493
08/31/2016 01:31:00,1.11517,1.11517,1.11500,1.11500,1.11513,1.11514,1.11497,1.11498
08/31/2016 01:30:00,1.11521,1.11527,1.11509,1.11517,1.11518,1.11523,1.11506,1.11513
08/31/2016 01:29:00,1.11516,1.11526,1.11516,1.11521,1.11513,1.11523,1.11513,1.11518
08/31/2016 01:28:00,1.11525,1.11526,1.11514,1.11516,1.11522,1.11522,1.11511,1.11513
08/31/2016 01:27:00,1.11526,1.11531,1.11525,1.11525,1.11522,1.11527,1.11521,1.11522
08/31/2016 01:26:00,1.11525,1.11530,1.11525,1.11526,1.11522,1.11527,1.11521,1.11522
08/31/2016 01:25:00,1.11534,1.11534,1.11525,1.11525,1.11530,1.11531,1.11521,1.11522
08/31/2016 01:24:00,1.11527,1.11535,1.11527,1.11534,1.11524,1.11532,1.11523,1.11530
08/31/2016 01:23:00,1.11529,1.11530,1.11526,1.11527,1.11527,1.11527,1.11522,1.11524
08/31/2016 01:22:00,1.11526,1.11537,1.11526,1.11529,1.11523,1.11533,1.11523,1.11527
08/31/2016 01:21:00,1.11537,1.11540,1.11526,1.11526,1.11533,1.11537,1.11522,1.11523
08/31/2016 01:20:00,1.11532,1.11539,1.11531,1.11537,1.11528,1.11536,1.11527,1.11533
08/31/2016 01:19:00,1.11528,1.11536,1.11527,1.11532,1.11524,1.11532,1.11524,1.11528
08/31/2016 01:18:00,1.11550,1.11551,1.11527,1.11528,1.11547,1.11547,1.11524,1.11524
08/31/2016 01:17:00,1.11552,1.11557,1.11550,1.11550,1.11550,1.11553,1.11547,1.11547
08/31/2016 01:16:00,1.11558,1.11562,1.11550,1.11552,1.11554,1.11559,1.11548,1.11550
08/31/2016 01:15:00,1.11566,1.11568,1.11555,1.11558,1.11562,1.11564,1.11553,1.11554
08/31/2016 01:14:00,1.11561,1.11572,1.11556,1.11566,1.11558,1.11569,1.11553,1.11562
08/31/2016 01:13:00,1.11567,1.11567,1.11557,1.11561,1.11563,1.11563,1.11555,1.11558
08/31/2016 01:12:00,1.11566,1.11572,1.11565,1.11567,1.11562,1.11569,1.11562,1.11563
08/31/2016 01:11:00,1.11575,1.11575,1.11564,1.11566,1.11572,1.11573,1.11562,1.11562
08/31/2016 01:10:00,1.11574,1.11577,1.11574,1.11575,1.11571,1.11575,1.11571,1.11572
08/31/2016 01:09:00,1.11574,1.11575,1.11571,1.11574,1.11570,1.11572,1.11568,1.11571
08/31/2016 01:08:00,1.11574,1.11582,1.11572,1.11574,1.11570,1.11579,1.11569,1.11570
08/31/2016 01:07:00,1.11571,1.11576,1.11569,1.11574,1.11568,1.11572,1.11565,1.11570
08/31/2016 01:06:00,1.11568,1.11578,1.11567,1.11571,1.11565,1.11575,1.11564,1.11568
08/31/2016 01:05:00,1.11571,1.11571,1.11566,1.11568,1.11567,1.11567,1.11562,1.11565
08/31/2016 01:04:00,1.11571,1.11572,1.11566,1.11571,1.11567,1.11568,1.11563,1.11567
08/31/2016 01:03:00,1.11577,1.11577,1.11567,1.11571,1.11573,1.11573,1.11564,1.11567
08/31/2016 01:02:00,1.11575,1.11581,1.11575,1.11577,1.11573,1.11577,1.11572,1.11573
